links_bchighwaycam,links_imageDisplay,links_imageThumbnail,links_replayTheDay,id,highway_number,highway_locationDescription,camName,caption,credit,orientation,latitude,longitude
https://images.drivebc.ca/bchighwaycam/pub/html/www/297.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/297.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/297.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=297,297,1,Trans Canada Highway,Hells Gate - S,"Highway 1 about 3.5 km south of Hells Gate at Bradley Hill, looking south.",,S,49.757026 ,-121.418144 
https://images.drivebc.ca/bchighwaycam/pub/html/www/298.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/298.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/298.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=298,298,1,Trans Canada Highway,Hells Gate - N,"Highway 1 about 3.5 km south of Hells Gate at Bradley Hill, looking north.",,N,49.757026 ,-121.418144 
https://images.drivebc.ca/bchighwaycam/pub/html/www/299.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/299.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/299.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=299,299,11,Abbotsford Mission Hwy,Hwy 11 at Harris Road - E,"Highway 11 at Harris Road, looking east",,E,49.103718 ,-122.289908 
https://images.drivebc.ca/bchighwaycam/pub/html/www/300.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/300.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/300.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=300,300,11,Abbotsford Mission Hwy,Hwy 11 at Harris Road - W,"Highway 11 at Harris Road, looking west.",,W,49.103718 ,-122.289908 
https://images.drivebc.ca/bchighwaycam/pub/html/www/301.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/301.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/301.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=301,301,11,Abbotsford Mission Hwy,Hwy 11 at Harris Road - N,"Highway 11 at Harris Road, looking north.",,N,49.103718 ,-122.289908 
https://images.drivebc.ca/bchighwaycam/pub/html/www/302.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/302.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/302.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=302,302,11,Abbotsford Mission Hwy,Hwy 11 at Harris Road - S,"Highway 11 at Harris Road, looking south.",,S,49.103718 ,-122.289908 
https://images.drivebc.ca/bchighwaycam/pub/html/www/303.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/303.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/303.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=303,303,3A,,Balfour Ferry Terminal,"Balfour ferry terminal, looking north towards Highway 3A.",,N,49.624352 ,-116.959336 
https://images.drivebc.ca/bchighwaycam/pub/html/www/304.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/304.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/304.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=304,304,3A,,Kootenay Bay Ferry Landing,"Highway 3A at Kootenay Bay Ferry Landing, looking northeast.",,NE,49.675227 ,-116.872729 
https://images.drivebc.ca/bchighwaycam/pub/html/www/305.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/305.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/305.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=305,305,6,,Nelson - S,"Highway 6 near Highway 3A and Rosemont/Uphill interchange, looking south.",,S,49.482156 ,-117.292697 
https://images.drivebc.ca/bchighwaycam/pub/html/www/306.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/306.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/306.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=306,306,3,,Creston - S,"Highway 3 and Highway 3A junction in Creston, looking south.",,S,49.118627 ,-116.523822 
https://images.drivebc.ca/bchighwaycam/pub/html/www/307.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/307.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/307.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=307,307,3B,,Trail - E,"Highway 3B at Devito Drive, looking east.",,E,49.089707 ,-117.633295 
https://images.drivebc.ca/bchighwaycam/pub/html/www/308.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/308.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/308.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=308,308,99,Oak Street Bridge - Richmond,Hwy 99 at Westminster Highway - S,"Highway 99 at Westminster Highway in Richmond, looking south.",,S,49.167280 ,-123.086831 
https://images.drivebc.ca/bchighwaycam/pub/html/www/309.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/309.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/309.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=309,309,99,Oak Street Bridge - Richmond,Hwy 99 at Cambie - N,"Highway 99 at Cambie Road in Richmond, looking north.",,N,49.184859 ,-123.108409 
https://images.drivebc.ca/bchighwaycam/pub/html/www/310.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/310.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/310.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=310,310,99,Oak Street Bridge - Richmond,Hwy 99 at Cambie - S,"Highway 99 at Cambie Road in Richmond, looking south.",,S,49.184859 ,-123.108409 
https://images.drivebc.ca/bchighwaycam/pub/html/www/311.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/311.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/311.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=311,311,17A,,Delta - N,"Highway 17A, about 0.5 km south of Highway 10 intersection in Delta, looking north.",,N,49.083666 ,-123.056938 
https://images.drivebc.ca/bchighwaycam/pub/html/www/312.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/312.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/312.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=312,312,17A,,Delta - S,"Highway 17A, about 0.5 km south of Highway 10 intersection in Delta, looking south.",,S,49.083666 ,-123.056938 
https://images.drivebc.ca/bchighwaycam/pub/html/www/313.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/313.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/313.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=313,313,99,Delta to Surrey,Hwy 99 at Mud Bay - W,"Highway 99, near Highway 91 around Mud Bay in Surrey, looking west on Highway 99 northbound.",,W,49.091036 ,-122.872608 
https://images.drivebc.ca/bchighwaycam/pub/html/www/314.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/314.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/314.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=314,314,99,Delta to Surrey,Hwy 99 at Mud Bay - E,"Highway 99, near Highway 91 around Mud Bay in Surrey, looking east on Highway 99 southbound.",,E,49.091036 ,-122.872608 
https://images.drivebc.ca/bchighwaycam/pub/html/www/315.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/315.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/315.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=315,315,91,Delta,Hwy 91 at 72 Avenue - N,"Hwy 91 at 72 Avenue in Delta, looking north.",,N,49.134141 ,-122.928616 
https://images.drivebc.ca/bchighwaycam/pub/html/www/316.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/316.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/316.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=316,316,91,Delta,Hwy 91 at 72 Avenue - S,"Hwy 91 at 72 Avenue in Delta, looking south.",,S,49.134141 ,-122.928616 
https://images.drivebc.ca/bchighwaycam/pub/html/www/317.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/317.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/317.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=317,317,91,Delta,Hwy 91 at 72 Avenue - E,"Hwy 91 at 72 Avenue in Delta, looking east on 72nd.",,E,49.134141 ,-122.928616 
https://images.drivebc.ca/bchighwaycam/pub/html/www/318.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/318.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/318.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=318,318,91A,New Westminster / Queensborough,Howes Street - E,"Highway 91A west of Howes Street, looking east.",,E,49.185370 ,-122.951913 
https://images.drivebc.ca/bchighwaycam/pub/html/www/319.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/319.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/319.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=319,319,91A,New Westminster / Queensborough,Howes Street - W,"Highway 91A west of Howes Street, looking west.",,W,49.185370 ,-122.951913 
https://images.drivebc.ca/bchighwaycam/pub/html/www/322.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/322.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/322.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=322,322,91,East-West Connector,Hwy 91 at No.6 Road - E,"Hwy 91 (East-West Connector) at No.6 Road, looking east.",,E,49.177775 ,-123.066071 
https://images.drivebc.ca/bchighwaycam/pub/html/www/323.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/323.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/323.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=323,323,91,East-West Connector,Hwy 91 at No.6 Road - W,"Hwy 91 (East-West Connector) at No.6 Road, looking west.",,W,49.177775 ,-123.066071 
https://images.drivebc.ca/bchighwaycam/pub/html/www/324.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/324.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/324.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=324,324,1,Fraser Valley,Annis Road - N,"Highway 1 at Annis Road overpass, looking north.",,N,49.154526 ,-121.830299 
https://images.drivebc.ca/bchighwaycam/pub/html/www/325.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/325.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/325.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=325,325,1,Fraser Valley,Annis Road - E,"Highway 1 at Annis Road overpass, looking east.",,E,49.154526 ,-121.830299 
https://images.drivebc.ca/bchighwaycam/pub/html/www/326.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/326.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/326.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=326,326,1,Fraser Valley,Annis Road - S,"Highway 1 at Annis Road overpass, looking south.",,S,49.154526 ,-121.830299 
https://images.drivebc.ca/bchighwaycam/pub/html/www/327.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/327.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/327.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=327,327,1,Fraser Valley,Annis Road - W,"Highway 1 at Annis Road overpass, looking west.",,W,49.154526 ,-121.830299 
https://images.drivebc.ca/bchighwaycam/pub/html/www/328.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/328.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/328.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=328,328,118,,Granisle Highway,"Granisle Highway (Highway 118), near summit. Approximately 14.5 km north of Topley, looking north.",'This camera is located in a remote area and relies on solar power. As a result transmission delays may occur. Thank you for your understanding.',N,54.657052 ,-126.303590 
https://images.drivebc.ca/bchighwaycam/pub/html/www/329.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/329.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/329.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=329,329,9,,Agassiz-Rosedale Bridge - S,"Hwy 9, north end of Agassiz-Rosedale Bridge, looking south.",,S,49.219240 ,-121.773947 
https://images.drivebc.ca/bchighwaycam/pub/html/www/330.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/330.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/330.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=330,330,1,Fraser Valley,Prest Road - N,"Highway 1 at Prest Road in Chilliwack, looking north.",,N,49.155264 ,-121.918114 
https://images.drivebc.ca/bchighwaycam/pub/html/www/331.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/331.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/331.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=331,331,1,Fraser Valley,Prest Road - E,"Highway 1 at Prest Road in Chilliwack, looking east.",,E,49.155264 ,-121.918114 
https://images.drivebc.ca/bchighwaycam/pub/html/www/332.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/332.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/332.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=332,332,1,Fraser Valley,Prest Road - S,"Highway 1 at Prest Road in Chilliwack, looking south.",,S,49.155264 ,-121.918114 
https://images.drivebc.ca/bchighwaycam/pub/html/www/333.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/333.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/333.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=333,333,1,Fraser Valley,Prest Road - W,"Highway 1 at Prest Road in Chilliwack, looking west.",,W,49.155264 ,-121.918114 
https://images.drivebc.ca/bchighwaycam/pub/html/www/334.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/334.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/334.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=334,334,3,,Bombi Pass,"Highway 3 about 22 km south-east of Castlegar at the Bombi Summit, looking west.",'This camera is located in a remote area and relies on solar power and satellite communications. As a result transmission delays may occur. Thank you for your understanding.',W,49.236003 ,-117.520886 
https://images.drivebc.ca/bchighwaycam/pub/html/www/335.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/335.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/335.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=335,335,113,,Gitwinksihlkw,"Highway 113 at Anlaw Road near Gitwinksihlkw, within Nisga'a Memorial Lava Bed Provincial Park, looking east.",,E,55.186929 ,-129.199948 
https://images.drivebc.ca/bchighwaycam/pub/html/www/336.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/336.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/336.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=336,336,16,,Trout Creek,"Highway 16 at the Trout Creek bridge, looking southeast.",,SE,54.941205 ,-127.325592 
https://images.drivebc.ca/bchighwaycam/pub/html/www/337.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/337.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/337.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=337,337,1,Trans Canada Highway,Sorrento - Blind Bay,"Highway 1 at Highland Drive east of Sorrento at the Blind Bay turn off, looking southeast.",,SE,50.875803 ,-119.389770 
https://images.drivebc.ca/bchighwaycam/pub/html/www/338.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/338.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/338.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=338,338,5,,Barriere,"Highway 5 at Agate Bay Road, south of Barriere, looking south.",,S,51.142158 ,-120.122537 
https://images.drivebc.ca/bchighwaycam/pub/html/www/339.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/339.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/339.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=339,339,16,,Dunster Station Road,"Highway 16 at Dunster Station Road, about 30 km east of McBride, looking east.",,E,53.151756 ,-119.824508 
https://images.drivebc.ca/bchighwaycam/pub/html/www/340.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/340.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/340.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=340,340,97,Southern Interior Region,McLeese Lake - SE,"Highway 97 and Beaver Lake Road junction north of McLeese Lake, looking southeast.",,SE,52.425919 ,-122.299924 
https://images.drivebc.ca/bchighwaycam/pub/html/www/341.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/341.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/341.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=341,341,1,Trans Canada Highway,Jackass Mountain - S,"Highway 1 between Boston Bar and Lytton at Jackass Mountain summit by C&#x259;X&#x323;&#x2B7; Cix&#x2B7; (Check-Chow) Bridge, looking south.",,S,50.066722 ,-121.544736 
